Long,Lat,globalid,CreationDa,Creator,EditDate,Editor,current_st,species,height,canopy_spr,canopy_s_1,canopy_cov,staining,diameter_b,multiple_d,multidbh_e,d_holes,tree_tag,comment_1,comments_2
-118.4108245,34.62325174,9a8a2e1e-64a4-4212-a376-b30f9e48e75a,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4108571,34.6232594,ba6df647-944e-400c-b6eb-82c4054176e4,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4108749,34.62332453,cddd740f-d75a-466f-b15b-3decc12e23d7,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4108932,34.62333698,c2c106f9-5115-4412-8f5f-2a2748f6df96,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4107639,34.62333719,44c0474c-c605-4e22-9363-d32b91cc3489,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.4107006,34.62347277,fec178e5-f138-4cbb-b77b-615eb4e1ccca,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,,
-118.4104953,34.62347536,5a60d7f2-db1a-4896-9398-85b41294b3ee,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.4104376,34.62351057,2a577799-d264-4cb3-8fa3-8e8f6d745a88,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,,0,,0,3,0,Large split,
-118.4105148,34.62342231,14b4dd5f-38e3-4211-a06a-43ff69d499ab,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4104854,34.62334913,cb4896dc-4654-4e11-a480-49222926e847,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4105164,34.62335693,330a37b3-6b68-4dad-9194-caa699f61ae8,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4105439,34.6234164,2dd0b6f3-d577-40d9-bc00-31e3e432bb74,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,,0,,0,5,0,,
-118.4105723,34.62340998,d6c947a7-eb17-4098-9174-d2cac6bc2ff3,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4105893,34.62344263,532b748d-f80c-4bb3-a234-f9bc9fc5bbbd,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4105956,34.62337583,a08f6952-984b-4dd0-97c5-f816fe240a4c,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,,
-118.4106178,34.62334138,748033fb-001f-420f-b8c1-06890ec7656e,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4109705,34.62354703,9af8cf4b-66dd-4c23-b73c-60c933ad5eb0,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,3,0,Treated 2020,
-118.4110449,34.62346815,24c0418e-1f5d-44f8-ba80-384f71a7f87c,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4109851,34.62341434,cbb6805e-3930-4691-a3d0-19dba006eec4,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,,
-118.411124,34.62348932,e6811dd0-cef0-4af8-b6f2-42625ac67809,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4112198,34.62344464,0d0548f1-81e7-4d2f-9720-d8438390f5ed,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,Treated 2020,
-118.4142597,34.61917621,fa6c96af-214e-4b21-913f-65e387bc7dfa,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-14 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,55,50,45,30,No,45.2,Yes,21.7,60,1910,In power lines but still green,Water line not hooked up.
-118.414247,34.61915567,642f68e6-4f7c-41f8-8bee-ee23a6b90833,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,55,40,35,70,Yes,33.5,,0,3,0,,
-118.4140844,34.61911133,67862e72-0057-4c62-b85f-f380ebf97928,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-26 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,40,0,0,0,,25,Yes,0,25,1909,,
-118.413929,34.61912612,b90ebc39-f886-4635-8b5f-11234bc96a19,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4140239,34.61910307,3adfd1ec-e5dc-4ca9-a8c8-7990a1b1461b,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,35,30,30,45,Yes,27,Yes,0,12,0,,
-118.4140162,34.61905521,86d7fd7f-89c4-420a-9711-fd948fe59203,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,,0,,0,6,0,,
-118.4139473,34.61889453,b2245820-db8f-4aa1-84a9-9de2a6f257cc,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4138133,34.61884679,8e9eebc3-3ced-4392-8d9e-562031b68bcd,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,Yes,0,,0,1,0,,
-118.4020653,34.6144993,17380021-3d54-4400-b876-8ba2a80b41c1,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4014743,34.61425766,6d2b1e9b-77da-4c94-b841-95a7bd60f7e7,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4011958,34.61412372,744d31df-675b-42fc-a21b-857da005d916,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4014362,34.6141067,fc7a7bc0-93b5-475b-a663-bc2917c3fe4d,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4014627,34.61409744,b60c19d1-dbfc-4471-8fde-f85abc420021,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,65,50,45,60,Yes,0,No,0,11,0,Big oak,
-118.4013819,34.61400474,acabc0bf-b13d-4638-9369-6b693668b0ee,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,50,45,30,55,Yes,0,No,0,7,0,,
-118.4011954,34.61410674,72d04935-6950-4036-8524-bfbc843c07c3,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.4012837,34.6141518,e5b7cc6c-f4da-42a0-bce1-930c3261e947,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4012508,34.61416521,b0563a35-f827-4e40-b6b0-3ae0c83cce47,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4012508,34.61417832,943ff5ab-f349-4423-bf4b-c7c9621b7602,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4011548,34.61416462,7b279423-b933-4e61-a322-dc6b0b5be7fa,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4012846,34.61427975,631fa268-e81f-47c9-9b1e-741f98d57e92,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4015714,34.61424974,f1f9b1c0-e188-49b7-9def-eeb9f86bef6b,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,Yes,0,0,0,,
-118.4016568,34.61420498,5c1e7734-fd25-4660-93bd-ebd59c3b36a4,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4017062,34.61424622,1d108a2f-2a7e-47e4-8acf-db26415be5c7,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4017934,34.61423214,8312affb-bb04-4ffd-8370-8fb4455cb211,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4017057,34.61442018,b2b8f815-97b2-4230-8456-836d2c77a2b0,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4073073,34.61723487,00f43964-b100-4314-bfaf-7184b7aa9826,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.407282,34.61727757,9f41085e-26cb-4fca-a38d-95f76df2bade,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4072598,34.61723617,bf0ef357-429e-4f76-8df8-ede78252efaa,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.407225,34.61722829,ebbab247-5f6b-4c92-bc0c-c6039bc990bd,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4071971,34.61727238,dbe0c439-eb20-45ae-834e-7ea5afc08b0b,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4071565,34.61732326,1eb23b0c-afd4-4fc5-bf99-4ad154ffe428,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,45,24,30,30,Yes,19.9,No,0,15,0,,
-118.4071089,34.6173085,1e0e5fb8-d90e-4a1e-8bca-d7e824ba45b3,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4070966,34.61723671,2cd5fb1c-f402-48b1-a20b-4f130b8056c0,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,,
-118.407108,34.61722515,fd446f68-b8b6-4b4d-9f81-e095a8229a21,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4070397,34.61723206,715529c3-8f79-4382-ae90-fa7ddf8515df,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4070445,34.61720084,85bc0e6c-6bb3-4276-aab6-5ec4d51939a4,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,30,20,20,25,Yes,11.5,No,0,4,0,Barking chipping,
-118.4072763,34.61733193,8579b5f8-0923-414d-b798-64b111ea4021,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,20,10,15,20,No,10.7,Yes,0,7,0,Possible 1 limb for removal. Data on that limb,Bark chipping
-118.4070313,34.61717762,4066b5ab-2c3f-4ad2-a410-f91719efabb1,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,35,25,30,20,No,22,No,0,7,0,,
-118.40705,34.61717913,f0920efc-3eee-484b-ba57-aa5166c83b08,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,35,25,20,35,No,15.3,No,0,30,0,,
-118.4070275,34.61715218,5ac8b0d2-f419-47ac-9087-a9ef8a41c5c0,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4070171,34.61720633,77b5ebc3-4a52-45e2-a0a2-0f5fb9ad281b,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,,0,,0,5,0,,
-118.4069479,34.61728411,443a27fe-bfaf-4a81-9057-6e8a6422082a,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,25,10,15,20,No,11.4,,0,11,0,,
-118.4069624,34.6173049,8c057fff-ef65-44ff-ae61-1b417a411637,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,30,20,15,20,No,12.5,Yes,0,11,0,,
-118.4070544,34.6173233,0b0d2813-596f-4964-9879-3e01358209f9,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,,0,,0,7,0,,
-118.4070448,34.61731508,ea39e54a-6696-416f-a796-11a7ecac8aca,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,5,0,,
-118.4070146,34.61729815,d1ec452f-520a-451c-9e16-af932c0a7b57,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,35,30,25,25,Yes,18.1,No,0,25,0,Bark chipping but growth,
-118.4070276,34.61738009,ac7561b7-85d1-45a8-8473-2fe051d23ce6,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,15,0,0,0,Yes,7.5,Yes,0,30,0,Other limb might be ok,
-118.4070631,34.61737774,031fac91-1fb1-4cb2-8244-fbae3456f408,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,30,25,20,20,No,17,No,0,18,0,,
-118.4071096,34.61741089,a8063f20-2810-4ea3-99f4-55816b2739b2,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,,
-118.4071045,34.61741931,5f2fe144-93bf-4bff-9f83-8b5fef8c07fc,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4071194,34.61741399,440a30f6-98f5-45f4-aebb-8b316fb5e80b,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.406995,34.61744282,e3c65512-e6a7-4d11-a077-07907aec9d96,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4069879,34.61742681,9abdfff6-8f72-4815-b170-b58277b1b02f,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.4069858,34.61739194,b4ec2a88-e65e-4254-bb9a-494ef3cd7f99,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,25,0,0,0,No,10.3,No,0,10,0,,
-118.4070039,34.61739161,06d02bee-24dd-4276-8e4d-275bd7add50e,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,35,10,15,20,Yes,19.6,No,0,10,0,,
-118.4069757,34.61740527,bdcb2e9c-8bb3-43cf-8efc-7d31534e1393,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,,
-118.4069225,34.61741692,215d6425-c837-40d7-81e8-a9b8426d0b57,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,,0,,0,11,0,,
-118.3981752,34.61221352,99c869e1-e6d1-4a16-b32a-21a4976dade0,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,0,0,0,0,,0,No,0,8,0,Bark chip away,
-118.3983772,34.61207635,f3639f10-86db-4c5a-84eb-2922efa7f707,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,30,20,23,35,Yes,14.2,Yes,14.7,16,1940,,
-118.3983959,34.61206051,064c2d38-d692-4fad-a27f-7289016dd173,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,35,35,40,30,Yes,16,Yes,16,21,1941,,
-118.3984724,34.61203268,5e19318b-9a6f-4551-a0f7-49a77363a7ea,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3981041,34.61187791,44f84ccc-87f3-4f16-9ae1-91fbdfbd761d,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3982027,34.61178743,a9f73036-dd63-4d4a-b82c-1cc1a89aec89,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.3982651,34.61177808,d8bca433-9cef-423b-8e5b-e7158d011742,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3984855,34.61197196,10a4f71b-5b8e-42c3-ad5d-f031acb1e5f0,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3983756,34.61212266,447e1d3e-0014-4d82-ab69-3128177ab3eb,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,3,0,,
-118.3981016,34.6123605,ff4d1edb-2f38-4caa-aaf4-904dfcb707c9,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3979748,34.61233074,47ff143c-7eda-4345-a780-e262587cf318,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,35,23,30,60,Yes,0,,0,12,0,,
-118.3979434,34.61230023,8e7771ee-17a5-4049-ba29-eba34b643c6e,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,3,0,,
-118.397947,34.61224345,55e6c954-fbb1-48ce-bff2-e44117b460a0,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-30 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
